run_id,date,time,model,task_name,task_param,task_attempt,result_valid_flag,name,years,clean_name,id_author_oa,year_first_publication,year_last_publication,fact_epoch_requested,fact_epoch_llm_in_gt,fact_epoch_gt_in_llm,fact_epoch_overlap,fact_epoch_intersection_length,fact_epoch_jaccard_sim
l31_70_2000s_1209_00,2024-12-09,00:00,llama-3.1-70b,epoch,2000s,1,valid,Chen Ning Yang,2000-2010,chen ning yang,5101822713.0,1960.0,1997.0,False,False,False,False,0.0,0.0
l31_70_2000s_1209_00,2024-12-09,00:00,llama-3.1-70b,epoch,2000s,1,valid,Robert B. Laughlin,2000-2010,robert b laughlin,5051731365.0,1968.0,2014.0,True,True,False,True,10.0,0.217391304347826
l31_70_2000s_1209_00,2024-12-09,00:00,llama-3.1-70b,epoch,2000s,1,valid,Horst L. Störmer,2000-2010,horst l stormer,5111474378.0,1979.0,2010.0,True,True,False,True,10.0,0.3225806451612903
l31_70_2000s_1209_00,2024-12-09,00:00,llama-3.1-70b,epoch,2000s,1,valid,Daniel C. Tsui,2000-2010,daniel c tsui,5110862535.0,1970.0,2016.0,True,True,False,True,10.0,0.217391304347826
l31_70_2000s_1209_00,2024-12-09,00:00,llama-3.1-70b,epoch,2000s,1,valid,Bertrand I. Halperin,2000-2010,bertrand i halperin,5067244057.0,1965.0,2020.0,True,True,False,True,10.0,0.1818181818181818
l31_70_2000s_1209_00,2024-12-09,00:00,llama-3.1-70b,epoch,2000s,1,valid,Anthony J. Leggett,2000-2010,anthony j leggett,5112509340.0,1965.0,2019.0,True,True,False,True,10.0,0.1851851851851851
l31_70_2000s_1209_00,2024-12-09,00:00,llama-3.1-70b,epoch,2000s,1,valid,Walter Kohn,2000-2010,walter kohn,5015070406.0,1947.0,2009.0,True,False,False,True,9.0,0.1428571428571428
l31_70_2000s_1209_00,2024-12-09,00:00,llama-3.1-70b,epoch,2000s,1,valid,Johannes Bednorz,2000-2010,johannes bednorz,5112718349.0,1993.0,1993.0,False,False,False,False,0.0,0.0
l31_70_2000s_1209_00,2024-12-09,00:00,llama-3.1-70b,epoch,2000s,1,valid,Karl Alexander Müller,2000-2010,karl alexander muller,5083004335.0,1991.0,1991.0,False,False,False,False,0.0,0.0
l31_70_2000s_1209_00,2024-12-09,00:00,llama-3.1-70b,epoch,2000s,1,valid,Robert C. Richardson,2000-2010,robert c richardson,5065382176.0,1965.0,1997.0,False,False,False,False,0.0,0.0
l31_70_2000s_1209_00,2024-12-09,00:00,llama-3.1-70b,epoch,2000s,1,valid,Douglas D. Osheroff,2000-2010,douglas d osheroff,5023092855.0,1969.0,2004.0,True,False,False,True,4.0,0.0975609756097561
l31_70_2000s_1209_00,2024-12-09,00:00,llama-3.1-70b,epoch,2000s,1,valid,David M. Lee,2000-2010,david m lee,5100423797.0,1997.0,1998.0,False,False,False,False,0.0,0.0
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Murray Gell-Mann,1950-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Freeman Dyson,1950-1960,freeman dyson,5111376609.0,1948.0,1993.0,True,True,False,True,10.0,0.2222222222222222
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Werner Heisenberg,1950-1960,werner heisenberg,5109058842.0,1939.0,1957.0,True,False,False,True,7.0,0.3333333333333333
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Enrico Fermi,1950-1954,enrico fermi,5053459131.0,1932.0,1954.0,True,True,False,True,4.0,0.1818181818181818
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Ernest Lawrence,1950-1958,ernest lawrence,5111854489.0,1926.0,1947.0,False,False,False,False,0.0,0.0
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,emilio segre,5048800703.0,1951.0,1954.0,True,False,True,True,3.0,0.3
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Hans Bethe,1950-1960,hans bethe,5009477193.0,1954.0,1954.0,True,False,True,True,0.0,0.0
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Lev Landau,1950-1960,lev landau,5109036612.0,1940.0,1950.0,True,False,False,True,0.0,0.0
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Niels Bohr,1950-1960,niels bohr,5110436352.0,1939.0,1950.0,True,False,False,True,0.0,0.0
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Wolfgang Pauli,1950-1958,wolfgang pauli,5112153934.0,1936.0,1949.0,False,False,False,False,0.0,0.0
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,John Bardeen,1950-1960,john bardeen,5110170702.0,1930.0,1990.0,True,True,False,True,10.0,0.1666666666666666
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Léon Brillouin,1950-1960,leon brillouin,5020305117.0,1938.0,1950.0,True,False,False,True,0.0,0.0
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Edward Teller,1950-1960,edward teller,5034295195.0,1936.0,1973.0,True,True,False,True,10.0,0.2702702702702703
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Stanislaw Ulam,1950-1960,stanislaw ulam,,,,False,False,False,False,10.0,1.0
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,George Gamow,1950-1960,george gamow,5060691754.0,1934.0,1968.0,True,True,False,True,10.0,0.2941176470588235
l31_70_1950s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,1950s,1,valid,Subrahmanyan Chandrasekhar,1950-1960,subrahmanyan chandrasekhar,5110168523.0,1929.0,1984.0,True,True,False,True,10.0,0.1818181818181818
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Andrei Linde,2000-2010,andrei linde,,,,False,False,False,False,10.0,1.0
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Lisa Randall,2000-2010,lisa randall,5103436661.0,1994.0,2012.0,True,True,False,True,10.0,0.5555555555555556
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Nima Arkani-Hamed,2000-2010,nima arkani hamed,,,,False,False,False,False,10.0,1.0
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Juan Maldacena,2000-2010,juan maldacena,5113930228.0,1996.0,1998.0,False,False,False,False,0.0,0.0
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Sean Carroll,2000-2010,sean carroll,5061242206.0,1990.0,2018.0,True,True,False,True,10.0,0.3571428571428571
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Lawrence Krauss,2000-2010,lawrence krauss,5104387638.0,1984.0,2015.0,True,True,False,True,10.0,0.3225806451612903
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Brian Greene,2000-2010,brian greene,5071105677.0,1989.0,2013.0,True,True,False,True,10.0,0.4166666666666667
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,David Deutsch,2000-2010,david deutsch,5050850280.0,1979.0,1998.0,False,False,False,False,0.0,0.0
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Seth Lloyd,2000-2010,seth lloyd,5103634176.0,1996.0,2000.0,True,False,False,True,0.0,0.0
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Anton Zeilinger,2000-2010,anton zeilinger,5001105113.0,1976.0,2020.0,True,True,False,True,10.0,0.2272727272727272
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Peter Shor,2000-2010,peter shor,5020744800.0,1995.0,2018.0,True,True,False,True,10.0,0.4347826086956521
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Charles Bennett,2000-2010,charles bennett,5053166798.0,1984.0,2011.0,True,True,False,True,10.0,0.3703703703703703
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,John Preskill,2000-2010,john preskill,5061874000.0,1979.0,2020.0,True,True,False,True,10.0,0.2439024390243902
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Kip Thorne,2000-2010,kip thorne,5037936764.0,2017.0,2017.0,False,False,False,False,0.0,0.0
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Stephen Hawking,2000-2009,stephen hawking,5066175077.0,1965.0,2016.0,True,True,False,True,9.0,0.1764705882352941
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Roger Penrose,2000-2010,roger penrose,5014894861.0,1946.0,2003.0,True,False,False,True,3.0,0.046875
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Alan Guth,2000-2010,alan guth,5105707535.0,1975.0,2019.0,True,True,False,True,10.0,0.2272727272727272
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Andrei Sakharov,2000-2001,andrei sakharov,,,,False,False,False,False,1.0,1.0
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Frank Wilczek,2000-2010,frank wilczek,5091196459.0,1973.0,2020.0,True,True,False,True,10.0,0.2127659574468085
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,David Gross,2000-2010,david gross,5101843634.0,2006.0,2018.0,True,False,False,True,4.0,0.2222222222222222
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Edward Witten,2000-2010,edward witten,5032512426.0,1977.0,2020.0,True,True,False,True,10.0,0.2325581395348837
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Andrew Strominger,2000-2010,andrew strominger,5106849896.0,2009.0,2009.0,True,False,True,True,0.0,0.0
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Joseph Polchinski,2000-2010,joseph polchinski,5113446179.0,1982.0,2015.0,True,True,False,True,10.0,0.303030303030303
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Nathan Seiberg,2000-2010,nathan seiberg,5005292636.0,1983.0,2011.0,True,True,False,True,10.0,0.3571428571428571
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Cumrun Vafa,2000-2010,cumrun vafa,5112582417.0,1984.0,2020.0,True,True,False,True,10.0,0.2777777777777778
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Sheldon Glashow,2000-2010,sheldon glashow,5111557554.0,2015.0,2015.0,False,False,False,False,0.0,0.0
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Leonard Susskind,2000-2010,leonard susskind,5108256747.0,1967.0,2019.0,True,True,False,True,10.0,0.1923076923076923
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,James Bjorken,2000-2010,james bjorken,5070885501.0,1958.0,2018.0,True,True,False,True,10.0,0.1666666666666666
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Sidney Coleman,2000-2007,sidney coleman,5109869596.0,1961.0,1999.0,False,False,False,False,0.0,0.0
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Michael Peskin,2000-2010,michael peskin,5061992662.0,1983.0,2019.0,True,True,False,True,10.0,0.2777777777777778
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Daniel Freedman,2000-2010,daniel freedman,5070161627.0,1964.0,2016.0,True,True,False,True,10.0,0.1923076923076923
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Peter van Nieuwenhuizen,2000-2010,peter van nieuwenhuizen,5002694782.0,1973.0,2009.0,True,False,False,True,9.0,0.2432432432432432
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Sergio Ferrara,2000-2010,sergio ferrara,5045196939.0,1972.0,2016.0,True,True,False,True,10.0,0.2272727272727272
l31_70_2000s_1209_08,2024-12-09,08:00,llama-3.1-70b,epoch,2000s,1,valid,Gabriele Veneziano,2000-2010,gabriele veneziano,5091540982.0,1995.0,2013.0,True,True,False,True,10.0,0.5555555555555556
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Murray Gell-Mann,1950-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Freeman Dyson,1950-1960,freeman dyson,5111376609.0,1948.0,1993.0,True,True,False,True,10.0,0.2222222222222222
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Werner Heisenberg,1950-1960,werner heisenberg,5109058842.0,1939.0,1957.0,True,False,False,True,7.0,0.3333333333333333
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Enrico Fermi,1950-1954,enrico fermi,5053459131.0,1932.0,1954.0,True,True,False,True,4.0,0.1818181818181818
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Ernest Lawrence,1950-1958,ernest lawrence,5111854489.0,1926.0,1947.0,False,False,False,False,0.0,0.0
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,emilio segre,5048800703.0,1951.0,1954.0,True,False,True,True,3.0,0.3
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Hans Bethe,1950-1960,hans bethe,5009477193.0,1954.0,1954.0,True,False,True,True,0.0,0.0
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Lev Landau,1950-1960,lev landau,5109036612.0,1940.0,1950.0,True,False,False,True,0.0,0.0
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Niels Bohr,1950-1960,niels bohr,5110436352.0,1939.0,1950.0,True,False,False,True,0.0,0.0
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Wolfgang Pauli,1950-1958,wolfgang pauli,5112153934.0,1936.0,1949.0,False,False,False,False,0.0,0.0
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,John Bardeen,1950-1960,john bardeen,5110170702.0,1930.0,1990.0,True,True,False,True,10.0,0.1666666666666666
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Walter Brattain,1950-1960,walter brattain,5027643641.0,1929.0,1955.0,True,False,False,True,5.0,0.1612903225806451
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,William Shockley,1950-1960,william shockley,5043077347.0,1936.0,1972.0,True,True,False,True,10.0,0.2777777777777778
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Chen Ning Yang,1950-1960,chen ning yang,5101822713.0,1960.0,1997.0,True,False,False,True,0.0,0.0
l31_70_1950s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,1950s,1,valid,Tsung-Dao Lee,1950-1960,tsung dao lee,5040779155.0,1953.0,1953.0,True,False,True,True,0.0,0.0
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Andrei Linde,2000-2010,andrei linde,,,,False,False,False,False,10.0,1.0
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Lisa Randall,2000-2010,lisa randall,5103436661.0,1994.0,2012.0,True,True,False,True,10.0,0.5555555555555556
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Nima Arkani-Hamed,2000-2010,nima arkani hamed,,,,False,False,False,False,10.0,1.0
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Juan Maldacena,2000-2010,juan maldacena,5113930228.0,1996.0,1998.0,False,False,False,False,0.0,0.0
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Sean Carroll,2000-2010,sean carroll,5061242206.0,1990.0,2018.0,True,True,False,True,10.0,0.3571428571428571
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Lawrence Krauss,2000-2010,lawrence krauss,5104387638.0,1984.0,2015.0,True,True,False,True,10.0,0.3225806451612903
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Brian Greene,2000-2010,brian greene,5071105677.0,1989.0,2013.0,True,True,False,True,10.0,0.4166666666666667
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,David Deutsch,2000-2010,david deutsch,5050850280.0,1979.0,1998.0,False,False,False,False,0.0,0.0
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Seth Lloyd,2000-2010,seth lloyd,5103634176.0,1996.0,2000.0,True,False,False,True,0.0,0.0
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Anton Zeilinger,2000-2010,anton zeilinger,5001105113.0,1976.0,2020.0,True,True,False,True,10.0,0.2272727272727272
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Peter Shor,2000-2010,peter shor,5020744800.0,1995.0,2018.0,True,True,False,True,10.0,0.4347826086956521
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Charles Bennett,2000-2010,charles bennett,5053166798.0,1984.0,2011.0,True,True,False,True,10.0,0.3703703703703703
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,John Preskill,2000-2010,john preskill,5061874000.0,1979.0,2020.0,True,True,False,True,10.0,0.2439024390243902
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Kip Thorne,2000-2010,kip thorne,5037936764.0,2017.0,2017.0,False,False,False,False,0.0,0.0
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Stephen Hawking,2000-2009,stephen hawking,5066175077.0,1965.0,2016.0,True,True,False,True,9.0,0.1764705882352941
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Roger Penrose,2000-2010,roger penrose,5014894861.0,1946.0,2003.0,True,False,False,True,3.0,0.046875
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Alan Guth,2000-2010,alan guth,5105707535.0,1975.0,2019.0,True,True,False,True,10.0,0.2272727272727272
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Andrei Sakharov,2000-2001,andrei sakharov,,,,False,False,False,False,1.0,1.0
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Frank Wilczek,2000-2010,frank wilczek,5091196459.0,1973.0,2020.0,True,True,False,True,10.0,0.2127659574468085
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,David Gross,2000-2010,david gross,5101843634.0,2006.0,2018.0,True,False,False,True,4.0,0.2222222222222222
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Edward Witten,2000-2010,edward witten,5032512426.0,1977.0,2020.0,True,True,False,True,10.0,0.2325581395348837
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Andrew Strominger,2000-2010,andrew strominger,5106849896.0,2009.0,2009.0,True,False,True,True,0.0,0.0
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Joseph Polchinski,2000-2010,joseph polchinski,5113446179.0,1982.0,2015.0,True,True,False,True,10.0,0.303030303030303
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Nathan Seiberg,2000-2010,nathan seiberg,5005292636.0,1983.0,2011.0,True,True,False,True,10.0,0.3571428571428571
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Cumrun Vafa,2000-2010,cumrun vafa,5112582417.0,1984.0,2020.0,True,True,False,True,10.0,0.2777777777777778
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Sheldon Glashow,2000-2010,sheldon glashow,5111557554.0,2015.0,2015.0,False,False,False,False,0.0,0.0
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Leonard Susskind,2000-2010,leonard susskind,5108256747.0,1967.0,2019.0,True,True,False,True,10.0,0.1923076923076923
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,James Bjorken,2000-2010,james bjorken,5070885501.0,1958.0,2018.0,True,True,False,True,10.0,0.1666666666666666
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Sidney Coleman,2000-2007,sidney coleman,5109869596.0,1961.0,1999.0,False,False,False,False,0.0,0.0
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Michael Peskin,2000-2010,michael peskin,5061992662.0,1983.0,2019.0,True,True,False,True,10.0,0.2777777777777778
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Daniel Freedman,2000-2010,daniel freedman,5070161627.0,1964.0,2016.0,True,True,False,True,10.0,0.1923076923076923
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Peter van Nieuwenhuizen,2000-2010,peter van nieuwenhuizen,5002694782.0,1973.0,2009.0,True,False,False,True,9.0,0.2432432432432432
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Sergio Ferrara,2000-2010,sergio ferrara,5045196939.0,1972.0,2016.0,True,True,False,True,10.0,0.2272727272727272
l31_70_2000s_1209_16,2024-12-09,16:00,llama-3.1-70b,epoch,2000s,1,valid,Gabriele Veneziano,2000-2010,gabriele veneziano,5091540982.0,1995.0,2013.0,True,True,False,True,10.0,0.5555555555555556
l31_70_1950s_1210_00,2024-12-10,00:00,llama-3.1-70b,epoch,1950s,1,valid,Richard Feynman,1950-1960,richard feynman,5037710835.0,1939.0,1986.0,True,True,False,True,10.0,0.2127659574468085
l31_70_1950s_1210_00,2024-12-10,00:00,llama-3.1-70b,epoch,1950s,1,valid,Murray Gell-Mann,1950-1960,murray gell mann,5000901651.0,1963.0,1963.0,False,False,False,False,0.0,0.0
l31_70_1950s_1210_00,2024-12-10,00:00,llama-3.1-70b,epoch,1950s,1,valid,Freeman Dyson,1950-1960,freeman dyson,5111376609.0,1948.0,1993.0,True,True,False,True,10.0,0.2222222222222222
l31_70_1950s_1210_00,2024-12-10,00:00,llama-3.1-70b,epoch,1950s,1,valid,Julian Schwinger,1950-1960,julian schwinger,5088438810.0,1935.0,1989.0,True,True,False,True,10.0,0.1851851851851851
l31_70_1950s_1210_00,2024-12-10,00:00,llama-3.1-70b,epoch,1950s,1,valid,Sin-Itiro Tomonaga,1950-1960,sin itiro tomonaga,5113843719.0,1948.0,1949.0,False,False,False,False,0.0,0.0
l31_70_1950s_1210_00,2024-12-10,00:00,llama-3.1-70b,epoch,1950s,1,valid,Werner Heisenberg,1950-1958,werner heisenberg,5109058842.0,1939.0,1957.0,True,False,False,True,7.0,0.3684210526315789
l31_70_1950s_1210_00,2024-12-10,00:00,llama-3.1-70b,epoch,1950s,1,valid,Enrico Fermi,1950-1954,enrico fermi,5053459131.0,1932.0,1954.0,True,True,False,True,4.0,0.1818181818181818
l31_70_1950s_1210_00,2024-12-10,00:00,llama-3.1-70b,epoch,1950s,1,valid,Emilio Segrè,1950-1960,emilio segre,5048800703.0,1951.0,1954.0,True,False,True,True,3.0,0.3
l31_70_1950s_1210_00,2024-12-10,00:00,llama-3.1-70b,epoch,1950s,1,valid,Hans Bethe,1950-1960,hans bethe,5009477193.0,1954.0,1954.0,True,False,True,True,0.0,0.0
l31_70_1950s_1210_00,2024-12-10,00:00,llama-3.1-70b,epoch,1950s,1,valid,Lev Landau,1950-1960,lev landau,5109036612.0,1940.0,1950.0,True,False,False,True,0.0,0.0
l31_70_1950s_1210_00,2024-12-10,00:00,llama-3.1-70b,epoch,1950s,1,valid,Niels Bohr,1950-1958,niels bohr,5110436352.0,1939.0,1950.0,True,False,False,True,0.0,0.0
l31_70_1950s_1210_00,2024-12-10,00:00,llama-3.1-70b,epoch,1950s,1,valid,Erwin Schrödinger,1950-1961,erwin schrodinger,5001002446.0,1926.0,1926.0,False,False,False,False,0.0,0.0
l31_70_1950s_1210_00,2024-12-10,00:00,llama-3.1-70b,epoch,1950s,1,valid,Walter Heitler,1950-1960,walter heitler,5028730695.0,1938.0,1949.0,False,False,False,False,0.0,0.0
l31_70_1950s_1210_00,2024-12-10,00:00,llama-3.1-70b,epoch,1950s,1,valid,Gregory Breit,1950-1960,gregory breit,5111675012.0,1920.0,1969.0,True,True,False,True,10.0,0.2040816326530612
