run_id,date,time,model,task_name,task_param,task_attempt,result_valid_flag,name,years,doi,career_age,clean_name,id_author_oa,is_in_aps
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Lisa Randall,,,,lisa randall,5103436661.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Ramamurti Shankar,,,,ramamurti shankar,5103027679.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Michael Peskin,,,,michael peskin,5061992662.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Ann Nelson,,,,ann nelson,5111567500.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,John Preskill,,,,john preskill,5061874000.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Freeman Dyson,,,,freeman dyson,5111376609.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Julian Schwinger,,,,julian schwinger,5088438810.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Shin'ichirō Tomonaga,,,,shinichiro tomonaga,5113843719.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Tetsuo Matsui,,,,tetsuo matsui,5102879209.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Hiroomi Umezawa,,,,hiroomi umezawa,5007719991.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Yoichiro Nambu,,,,yoichiro nambu,5053860646.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Hideki Yukawa,,,,hideki yukawa,5110090983.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Sin-Itiro Tomonaga,,,,sin itiro tomonaga,5113843719.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Kenneth Wilson,,,,kenneth wilson,5106764096.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Leo Kadanoff,,,,leo kadanoff,5050175985.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Michael Fisher,,,,michael fisher,5105987107.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Benjamin Widom,,,,benjamin widom,5110032479.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Chen Ning Yang,,,,chen ning yang,5101822713.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Robert Mills,,,,robert mills,5071144490.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Jeffrey Goldstone,,,,jeffrey goldstone,5103341826.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Peter Higgs,,,,peter higgs,5103709169.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Francis Englert,,,,francis englert,5109059719.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Peter Ware Higgs,,,,peter ware higgs,5103709169.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Tom Kibble,,,,tom kibble,,False
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Gerald Guralnik,,,,gerald guralnik,5023461996.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Carl Richard Hagen,,,,carl richard hagen,,False
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Pierre Ramond,,,,pierre ramond,5019218755.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,John Schwarz,,,,john schwarz,5045842412.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Andrew Strominger,,,,andrew strominger,5106849896.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Leonard Susskind,,,,leonard susskind,5108256747.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,David Gross,,,,david gross,5101843634.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Edward Witten,,,,edward witten,5032512426.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Howard Georgi,,,,howard georgi,5083886767.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,James Bjorken,,,,james bjorken,5070885501.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Richard Feynman,,,,richard feynman,5037710835.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Murray Gell-Mann,,,,murray gell mann,5000901651.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,George Zweig,,,,george zweig,5006884190.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Oscar Greenberg,,,,oscar greenberg,5087639619.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Jogesh Pati,,,,jogesh pati,5113930967.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Abdus Salam,,,,abdus salam,5101817058.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Sheldon Glashow,,,,sheldon glashow,5111557554.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Steven Weinberg,,,,steven weinberg,5043632498.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,John Iliopoulos,,,,john iliopoulos,5109893011.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Luciano Maiani,,,,luciano maiani,5033727233.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,David Politzer,,,,david politzer,5091243157.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Frank Wilczek,,,,frank wilczek,5091196459.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Hugh David Politzer,,,,hugh david politzer,5036098395.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Holger Bech Nielsen,,,,holger bech nielsen,5103247983.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Peter Olesen,,,,peter olesen,5111925511.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Leonard Susskind,,,,leonard susskind,5108256747.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,David Gross,,,,david gross,5101843634.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,John Kogut,,,,john kogut,5113549723.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Luis Alvarez-Gaumé,,,,luis alvarez gaume,,False
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Edward Witten,,,,edward witten,5032512426.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Michael Green,,,,michael green,5100628981.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,John Schwarz,,,,john schwarz,5045842412.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Brian Greene,,,,brian greene,5071105677.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Andrew Strominger,,,,andrew strominger,5106849896.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Cumrun Vafa,,,,cumrun vafa,5112582417.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Gabriele Veneziano,,,,gabriele veneziano,5056215657.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Stanley Deser,,,,stanley deser,5098142729.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Charles Misner,,,,charles misner,5111852194.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,James Peebles,,,,james peebles,,False
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Peter Galison,,,,peter galison,5035329131.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Gerard 't Hooft,,,,gerard t hooft,5109885031.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Martinus Veltman,,,,martinus veltman,,False
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Alexander Polyakov,,,,alexander polyakov,5021850467.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Edward Witten,,,,edward witten,5032512426.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Juan Maldacena,,,,juan maldacena,5113930228.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Lawrence Krauss,,,,lawrence krauss,5104387638.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Neil Turok,,,,neil turok,5021797481.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Sean Carroll,,,,sean carroll,5061242206.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Max Tegmark,,,,max tegmark,5091601455.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Gordon Kane,,,,gordon kane,5062684724.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Lisa Randall,,,,lisa randall,5103436661.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Ramamurti Shankar,,,,ramamurti shankar,5103027679.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Michael Peskin,,,,michael peskin,5061992662.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Ann Nelson,,,,ann nelson,5111567500.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,John Preskill,,,,john preskill,5061874000.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Freeman Dyson,,,,freeman dyson,5111376609.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Julian Schwinger,,,,julian schwinger,5088438810.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Shin'ichirō Tomonaga,,,,shinichiro tomonaga,5113843719.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Tetsuo Matsui,,,,tetsuo matsui,5102879209.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Hiroomi Umezawa,,,,hiroomi umezawa,5007719991.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Yoichiro Nambu,,,,yoichiro nambu,5053860646.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Hideki Yukawa,,,,hideki yukawa,5110090983.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Sin-Itiro Tomonaga,,,,sin itiro tomonaga,5113843719.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Kenneth Wilson,,,,kenneth wilson,5106764096.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Leo Kadanoff,,,,leo kadanoff,5050175985.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Michael Fisher,,,,michael fisher,5105987107.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Benjamin Widom,,,,benjamin widom,5110032479.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Chen Ning Yang,,,,chen ning yang,5101822713.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Robert Mills,,,,robert mills,5071144490.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Jeffrey Goldstone,,,,jeffrey goldstone,5103341826.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Peter Higgs,,,,peter higgs,5103709169.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Francis Englert,,,,francis englert,5109059719.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Peter Ware Higgs,,,,peter ware higgs,5103709169.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Tom Kibble,,,,tom kibble,,False
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Gerald Guralnik,,,,gerald guralnik,5023461996.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Carl Richard Hagen,,,,carl richard hagen,,False
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Pierre Ramond,,,,pierre ramond,5019218755.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,John Schwarz,,,,john schwarz,5045842412.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Andrew Strominger,,,,andrew strominger,5106849896.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Leonard Susskind,,,,leonard susskind,5108256747.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,David Gross,,,,david gross,5101843634.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,John Kogut,,,,john kogut,5113549723.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Luis Alvarez-Gaumé,,,,luis alvarez gaume,,False
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Edward Witten,,,,edward witten,5032512426.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Michael Green,,,,michael green,5100628981.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,John Schwarz,,,,john schwarz,5045842412.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Brian Greene,,,,brian greene,5071105677.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Andrew Strominger,,,,andrew strominger,5106849896.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Cumrun Vafa,,,,cumrun vafa,5112582417.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Gabriele Veneziano,,,,gabriele veneziano,5056215657.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Stanley Deser,,,,stanley deser,5098142729.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Charles Misner,,,,charles misner,5111852194.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,James Peebles,,,,james peebles,,False
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Peter Galison,,,,peter galison,5035329131.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Gerard 't Hooft,,,,gerard t hooft,5109885031.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Martinus Veltman,,,,martinus veltman,,False
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Alexander Polyakov,,,,alexander polyakov,5021850467.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Edward Witten,,,,edward witten,5032512426.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Juan Maldacena,,,,juan maldacena,5113930228.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Lawrence Krauss,,,,lawrence krauss,5104387638.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Neil Turok,,,,neil turok,5021797481.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Sean Carroll,,,,sean carroll,5061242206.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Max Tegmark,,,,max tegmark,5091601455.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Gordon Kane,,,,gordon kane,5062684724.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Lisa Randall,,,,lisa randall,5103436661.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Ramamurti Shankar,,,,ramamurti shankar,5103027679.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Michael Peskin,,,,michael peskin,5061992662.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Ann Nelson,,,,ann nelson,5111567500.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,John Preskill,,,,john preskill,5061874000.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Freeman Dyson,,,,freeman dyson,5111376609.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Julian Schwinger,,,,julian schwinger,5088438810.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Shin'ichirō Tomonaga,,,,shinichiro tomonaga,5113843719.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Tetsuo Matsui,,,,tetsuo matsui,5102879209.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Hiroomi Umezawa,,,,hiroomi umezawa,5007719991.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Yoichiro Nambu,,,,yoichiro nambu,5053860646.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Hideki Yukawa,,,,hideki yukawa,5110090983.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Sin-Itiro Tomonaga,,,,sin itiro tomonaga,5113843719.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Kenneth Wilson,,,,kenneth wilson,5106764096.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Leo Kadanoff,,,,leo kadanoff,5050175985.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Michael Fisher,,,,michael fisher,5105987107.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Benjamin Widom,,,,benjamin widom,5110032479.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Chen Ning Yang,,,,chen ning yang,5101822713.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Robert Mills,,,,robert mills,5071144490.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Jeffrey Goldstone,,,,jeffrey goldstone,5103341826.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Peter Higgs,,,,peter higgs,5103709169.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Francis Englert,,,,francis englert,5109059719.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Peter Ware Higgs,,,,peter ware higgs,5103709169.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Tom Kibble,,,,tom kibble,,False
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Gerald Guralnik,,,,gerald guralnik,5023461996.0,True
mx_twmvf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_female,1,valid,Carl Richard Hagen,,,,carl richard hagen,,False
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Leonard Susskind,,,,leonard susskind,5108256747.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Edward Witten,,,,edward witten,5032512426.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Stephen Hawking,,,,stephen hawking,5066175077.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Brian Greene,,,,brian greene,5071105677.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Lisa Randall,,,,lisa randall,5103436661.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Michio Kaku,,,,michio kaku,5076552885.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,David Gross,,,,david gross,5101843634.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Frank Wilczek,,,,frank wilczek,5091196459.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Kip Thorne,,,,kip thorne,5037936764.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,John Schwarz,,,,john schwarz,5045842412.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Marvin Lee Minsky,,,,marvin lee minsky,,False
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Roger Penrose,,,,roger penrose,5014894861.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Andrew Strominger,,,,andrew strominger,5106849896.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Gerard 't Hooft,,,,gerard t hooft,5109885031.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Alexander Polyakov,,,,alexander polyakov,5021850467.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Nathan Seiberg,,,,nathan seiberg,5005292636.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Joseph Polchinski,,,,joseph polchinski,5113446179.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Cumrun Vafa,,,,cumrun vafa,5112582417.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Stanley Deser,,,,stanley deser,5098142729.0,True
mx_twmvm_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,movie_male,1,valid,Howard Georgi,,,,howard georgi,5083886767.0,True
mx_twpolf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,politic_female,1,valid,Albert Einstein,,,,albert einstein,5109805546.0,True
mx_twpolf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,politic_female,1,valid,Marie Curie,,,,marie curie,,False
mx_twpolf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,politic_female,1,valid,Stephen Hawking,,,,stephen hawking,5066175077.0,True
mx_twpolf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,politic_female,1,valid,Niels Bohr,,,,niels bohr,5110436352.0,True
mx_twpolf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,politic_female,1,valid,Richard Feynman,,,,richard feynman,5037710835.0,True
mx_twpolf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,politic_female,1,valid,Max Planck,,,,max planck,,False
mx_twpolf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,politic_female,1,valid,Erwin Schrödinger,,,,erwin schrodinger,5001002446.0,True
mx_twpolf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,politic_female,1,valid,Paul Dirac,,,,paul dirac,5078382819.0,True
mx_twpolf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,politic_female,1,valid,Werner Heisenberg,,,,werner heisenberg,5109058842.0,True
mx_twpolf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,politic_female,1,valid,Stephen Weinberg,,,,stephen weinberg,5043632498.0,True
mx_twpolf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,politic_female,1,valid,Leonard Susskind,,,,leonard susskind,5108256747.0,True
mx_twpolf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,politic_female,1,valid,Lisa Randall,,,,lisa randall,5103436661.0,True
mx_twpolf_1215_08,2024-12-15,08:00,mixtral-8x7b,twins,politic_female,1,valid,Kip Thorne,,,,kip thorne,5037936764.0,True
